"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-24","11.41",",,W",,,,,"0.93",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"47",",,W","38",",,W",,,"   60",",,W","   60",",,W","21.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-25","4.25",",,W",,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"60",",,W","44",",,W",,,"  240",",,W","  240",",,W","18.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-26","6.04",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"53",",,W","42",",,W",,,"  270",",,W","  290",",,W","14.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-27","10.51",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"46",",,W","28",",,W",,,"  310",",,W","  310",",,W","21.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-28","12.30",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33",",,W","23",",,W",,,"  270",",,W","  300",",,W","23.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-29","10.51",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"38",",,W","24",",,W",,,"  310",",,W","  300",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-30","4.70",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"47",",,W","29",",,W",,,"  160",",,W","  150",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-31","4.92",",,W",,,,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"66",",,W","45",",,W",,,"  210",",,W","  200",",,W","14.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-01","8.72",",,W",,,,,"0.28",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","43",",,W",,,"  280",",,W","  290",",,W","21.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-02","6.26",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","38",",,W",,,"  300",",,W","  300",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-03","4.03",",,W",,,,,"0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","40",",,W",,,"  300",",,W","  290",",,W","14.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-04","6.71",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","39",",,W",,,"  310",",,W","  310",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-05","3.36",",,W",,,,,"0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","45",",,W",,,"  150",",,W","  170",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-06","10.74",",,W",,,,,"0.45",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"53",",,W","44",",,W",,,"   80",",,W","   40",",,W","21.9",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-07","7.38",",,W",,,,,"1.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","45",",,W",,,"  120",",,W","  120",",,W","18.1",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-08","6.71",",,W",,,,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","49",",,W",,,"  240",",,W","  230",",,W","15.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-09","4.92",",,W",,,,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"55",",,W","47",",,W",,,"  280",",,W","  220",",,W","17.0",",,W","28.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-10","9.62",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","42",",,W",,,"  300",",,W","  300",",,W","21.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-11","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","40",",,W",,,"  300",",,W","  190",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-12","3.80",",,W",,,,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"72",",,W","50",",,W",,,"  310",",,W","  300",",,W","12.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-13","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"71",",,W","55",",,W",,,"  170",",,W","  170",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-14","4.70",",,W",,,,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"79",",,W","57",",,W",,,"  290",",,W","  320",",,W","16.1",",,W","25.9",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-15","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","52",",,W",,,"  190",",,W","  200",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-16","6.26",",,W",,,,,"0.20",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"73",",,W","44",",,W",,,"  350",",,W","  220",",,W","14.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-17","6.93",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","41",",,W",,,"  300",",,W","  320",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-18","7.61",",,W",,,,,"0.85",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","39",",,W",,,"   70",",,W","   70",",,W","21.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-19","10.51",",,W",,,,,"1.24",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","39",",,W",,,"   60",",,W","   50",",,W","25.1",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-20","6.26",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"60",",,W","42",",,W",,,"  300",",,W","  300",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-21","6.04",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","44",",,W",,,"  180",",,W","  140",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-22","6.26",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","53",",,W",,,"  300",",,W","  320",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-23","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","51",",,W",,,"  170",",,W","  190",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-24","5.37",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","48",",,W",,,"   60",",,W","  130",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-25","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"58",",,W","46",",,W",,,"  130",",,W","  120",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-26","3.36",",,W",,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"60",",,W","52",",,W",,,"   50",",,W","  120",",,W","10.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-27","10.51",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"58",",,W","41",",,W",,,"  300",",,W","  320",",,W","19.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-28","10.29",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"58",",,W","40",",,W",,,"  300",",,W","  320",",,W","21.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-29","7.83",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","41",",,W",,,"  300",",,W","  300",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-04-30","2.91",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"68",",,W","44",",,W",,,"  300",",,W","  360",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-01","3.13",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"69",",,W","47",",,W",,,"  130",",,W","  130",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-02","4.70",",,W",,,,,"0.23",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"56",",,W","51",",,W",,,"   60",",,W","  260",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-03","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"62",",,W","51",",,W",,,"   80",",,W","   50",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-04","2.46",",,W",,,,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"65",",,W","50",",,W",,,"   10",",,W","   90",",,W","8.9",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-05","4.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","56",",,W",,,"   50",",,W","   20",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-06","3.58",",,W",,,,,"0.69",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","49",",,W",,,"   50",",,W","   50",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-07","10.96",",,W",,,,,"0.92",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","45",",,W",,,"   60",",,W","   50",",,W","21.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-08","11.18",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"58",",,W","45",",,W",,,"   60",",,W","   60",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-09","11.41",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","47",",,W",,,"   60",",,W","   60",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-10","10.07",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"73",",,W","51",",,W",,,"   50",",,W","   50",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-11","5.59",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"75",",,W","53",",,W",,,"   50",",,W","   50",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-12","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"75",",,W","58",",,W",,,"   50",",,W","   80",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-13","4.25",",,W",,,,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"72",",,W","57",",,W",,,"   70",",,W","   60",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-14","2.91",",,W",,,,,"0.22",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"72",",,W","60",",,W",,,"  150",",,W","  130",",,W","8.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-15","2.24",",,W",,,,,"0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"76",",,W","60",",,W",,,"  220",",,W","  180",",,W","8.9",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-16","4.92",",,W",,,,,"0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"75",",,W","61",",,W",,,"  270",",,W","  250",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-17","6.93",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"77",",,W","57",",,W",,,"  290",",,W","  290",",,W","19.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-18","4.03",",,W",,,,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"72",",,W","55",",,W",,,"  300",",,W","  290",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-19","2.46",",,W",,,,,"0.73",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"66",",,W","54",",,W",,,"  230",",,W","  140",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-20","3.58",",,W",,,,,"0.40",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"69",",,W","55",",,W",,,"  120",",,W","  130",",,W","10.1",",,W","17.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-21","1.57",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"90",",,W","62",",,W",,,"  230",",,W","  230",",,W","8.9",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-22","4.03",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"89",",,W","72",",,W",,,"  310",",,W","  310",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-23","6.71",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"73",",,W","61",",,W",,,"   50",",,W","   40",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-24","4.70",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","57",",,W",,,"   60",",,W","   60",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-25","2.91",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","53",",,W",,,"  150",",,W","  130",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-26","3.58",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","54",",,W",,,"  140",",,W","  120",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-27","2.91",",,W",,,,,"0.27",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","65",",,W",,,"  210",",,W","  170",",,W","12.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-28","3.36",",,W",,,,,"0.72",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","63",",,W",,,"  260",",,W","  240",",,W","21.0",",,W","42.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-29","1.79",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"77",",,W","59",",,W",,,"  250",",,W","  150",",,W","8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-30","2.91",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"84",",,W","63",",,W",,,"  240",",,W","  130",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-05-31","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"93",",,W","65",",,W",,,"   60",",,W","   70",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-06-01","6.49",",,W",,,,,"0.71",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"72",",,W","60",",,W",,,"   60",",,W","   60",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-06-02","3.13",",,W",,,,,"0.45",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"79",",,W","62",",,W",,,"  360",",,W","  350",",,W","13.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-06-03","3.58",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"76",",,W","62",",,W",,,"   50",",,W","   50",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-06-04","2.24",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","61",",,W",,,"  340",",,W","  170",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-06-05","3.58",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"77",",,W","57",",,W",,,"   40",",,W","   40",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
